TimeStamp,StationId,wtc_ScYawOpe_counts,wtc_ScYawOpe_endvalue,wtc_ScYawUnw_counts,wtc_ScYawUnw_endvalue,wtc_PriAnAct_endvalue,wtc_ScAStart_counts,wtc_ScAStart_endvalue,wtc_ScBrakOp_counts,wtc_ScBrakOp_endvalue,wtc_ScBrakOp_timeon,wtc_ScFrsErr_endvalue,wtc_ScInOper_counts,wtc_ScInOper_endvalue,wtc_ScInOper_timeon,wtc_ScReToOp_counts,wtc_ScReToOp_endvalue,wtc_ScReToOp_timeon,wtc_ScStartC_counts,wtc_ScWindIR_counts,wtc_ScWindIR_endvalue,wtc_ScWindIR_timeon,wtc_OpCode_endvalue,wtc_ScEnvSto_counts,wtc_ScEnvSto_endvalue,wtc_ScEnvSto_timeon,wtc_ScComSto_counts,wtc_ScComSto_endvalue,wtc_ScComSto_timeon,wtc_ScTurSto_counts,wtc_ScTurSto_endvalue,wtc_ScTurSto_timeon,wtc_ScGrdSto_counts,wtc_ScGrdSto_endvalue,wtc_ScGrdSto_timeon,wtc_LocRemSt_endvalue,wtc_AlarmCde_endvalue,wtc_BrakStat_endvalue,wtc_GenStat_endvalue,wtc_Turbstat_endvalue,wtc_YawStat_endvalue,wtc_TlcStat_endvalue,wtc_TlcLowSpeed_endvalue,wtc_TlcStat_timeon,wtc_TlcLowSpeed_timeon
2016-01-01 08:20:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 08:30:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 08:40:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 08:50:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,1,1,533,0,1,600,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 09:10:00,2304527,5,1,0,0,1,0,1,0,1,600.0,0,4,1,415,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,*,<,0.0,0.0,0.0,0.0
2016-01-01 09:20:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,2,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 09:30:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 09:40:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 09:50:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 10:00:00,2304527,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 10:10:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 10:20:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 10:30:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 10:40:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 10:50:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 11:00:00,2304527,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 11:10:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,2,1,457,0,1,600,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 11:20:00,2304527,9,0,0,0,1,0,1,0,1,600.0,0,1,1,551,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 11:30:00,2304527,6,1,0,0,1,0,1,0,1,600.0,0,1,1,540,0,1,600,0,1,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,o,>,0.0,0.0,0.0,0.0
2016-01-01 11:40:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,2,1,256,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 11:50:00,2304527,10,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,1,1,559,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 12:10:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 12:20:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 12:30:00,2304527,9,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,*,|,0.0,0.0,0.0,0.0
2016-01-01 12:40:00,2304527,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,>,0.0,0.0,0.0,0.0
2016-01-01 12:50:00,2304527,12,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,2,1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 13:00:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,2,1,458,0,1,600,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,o,|,0.0,0.0,0.0,0.0
2016-01-01 13:10:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 13:20:00,2304527,10,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 13:30:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 13:40:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,2,1,279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 13:50:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:00:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,2,1,284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:10:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:20:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:30:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:40:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 14:50:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 15:00:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 15:10:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 15:20:00,2304527,9,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,*,|,0.0,0.0,0.0,0.0
2016-01-01 15:30:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 15:40:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 15:50:00,2304527,8,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 16:00:00,2304527,5,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,*,>,0.0,0.0,0.0,0.0
2016-01-01 16:10:00,2304527,8,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,>,0.0,0.0,0.0,0.0
2016-01-01 16:20:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 16:30:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 16:40:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 16:50:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:00:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:10:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:20:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:30:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:40:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 17:50:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 18:00:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 18:10:00,2304527,6,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,>,0.0,0.0,0.0,0.0
2016-01-01 18:20:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 18:30:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 18:40:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 18:50:00,2304527,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:00:00,2304527,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:10:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:20:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:30:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:40:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 19:50:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 20:00:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 20:10:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 20:20:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 20:30:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 20:40:00,2304527,6,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 20:50:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:00:00,2304527,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:10:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:20:00,2304527,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:30:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:40:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 21:50:00,2304527,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 22:00:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 22:10:00,2304527,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 22:20:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 22:30:00,2304527,1,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 22:40:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 23:00:00,2304527,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 23:20:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 23:40:00,2304527,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 23:50:00,2304527,6,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 00:00:00,2304528,9,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,1,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 00:10:00,2304528,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 00:20:00,2304528,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 00:30:00,2304528,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 00:40:00,2304528,8,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 00:50:00,2304528,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,2304528,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 01:10:00,2304528,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 01:20:00,2304528,10,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 01:30:00,2304528,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 01:40:00,2304528,4,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,>,0.0,0.0,0.0,0.0
2016-01-01 01:50:00,2304528,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,2304528,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:10:00,2304528,7,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:20:00,2304528,4,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:30:00,2304528,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:40:00,2304528,5,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 02:50:00,2304528,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,2304528,2,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 03:10:00,2304528,3,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,>,0.0,0.0,0.0,0.0
2016-01-01 03:20:00,2304528,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 03:30:00,2304528,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
2016-01-01 03:40:00,2304528,7,1,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,<,0.0,0.0,0.0,0.0
2016-01-01 03:50:00,2304528,3,0,0,0,1,0,1,0,1,600.0,0,0,1,600,0,1,600,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,=,G,b,|,0.0,0.0,0.0,0.0
